Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 143/2020
Mã chứng khoán:,TD2035026
Mã ISIN:,VNTD20350268
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 31/2020/GCNTP-VSD do VSD cấp ngày 01/10/2020; số 31/2020/GCNTP-VSD-2 cấp thay đổi lần 02 ngày 19/11/2020
Tổng số chứng khoán đăng ký:,147.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,14.700.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,9%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 01/10 từ năm 2021 đến năm đáo hạn.	"
Kỳ hạn:,15 năm
Ngày phát hành:,01/10/2020
Ngày đáo hạn:,01/10/2035
Nơi quản lý tại VSD:,Trụ sở chính
