Keys,Values
Tên TCPH:,"
Công ty cổ phần Đường sắt Yên Lào
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Đường sắt Yên Lào
Mã chứng khoán:,YRC
Mã ISIN:,VN000000YRC4
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,Số: 72/2016/GCNCP-VSD do VSD cấp ngày 27/07/2016
Tổng số chứng khoán đăng ký:,1.900.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,19.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
