Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 53/2021
Mã chứng khoán:,TD2126002
Mã ISIN:,VNTD21260029
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,số 13/2021/GCNTP-VSD do VSD cấp ngày 23/04/2021; số 13/2021/GCNTP-VSD-6 cấp thay đổi lần 06 ngày 08/07/2021
Tổng số chứng khoán đăng ký:,92.690.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,9.269.000.000.000 đồng
Hình thức phát hành:,Ghi sổ
Lãi suất:,"1,1%/năm"
Cách thức trả lãi:,"Phương thức thanh toán gốc, lãi: Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 23/04 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,23/04/2021
Ngày đáo hạn:,23/04/2026
Nơi quản lý tại VSD:,Trụ sở chính
