Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 06/2012
Mã chứng khoán:,TD1214011
Mã ISIN:,VNTD12140115
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,11/2012/GCNTP-VSD do TTLKCK Việt Nam cấp ngày 24/02/2012
Tổng số chứng khoán đăng ký:,76.950.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.695.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"11,59%/năm"
Cách thức trả lãi:,Tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày phát hành. Tiền gốc trái phiếu được thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,02 năm
Ngày phát hành:,20/02/2012
Ngày đáo hạn:,20/02/2014
Nơi quản lý tại VSD:,Trụ sở chính
