Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội được Chính phủ bảo lãnh
Mã chứng khoán:,VBS111051
Mã ISIN:,VNVBS1110519
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,51/2011/GCNTP-VSD do TTLKCK Việt Nam cấp ngày 06/09/2011
Tổng số chứng khoán đăng ký:,1.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,150.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12.5%/năm
Cách thức trả lãi:,"Trả lãi định kỳ, một năm một lần"
Kỳ hạn:,03 năm
Ngày phát hành:,30/08/2011
Ngày đáo hạn:,30/08/2014
Nơi quản lý tại VSD:,Trụ sở chính
