Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 103/2014
Mã chứng khoán:,TD1429095
Mã ISIN:,VNTD14290959
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 67/2014/GCNTP-VSD-5 do VSD cấp lần đầu ngày 14/10/2014, cấp thay đổi lần 5 ngày 19/12/2014"
Tổng số chứng khoán đăng ký:,30.080.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.008.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/10 từ năm 2015 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,15/10/2014
Ngày đáo hạn:,15/10/2029
Nơi quản lý tại VSD:,Trụ sở chính
