Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng Phát triển Việt Nam đợt 5/2017
Mã chứng khoán:,BVDB17268
Mã ISIN:,VNBVDB172682
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"số 22/2017/GCNTP-VSD do VSD cấp lần đầu ngày 14/2/2017, số 22/2017/GCNTP-VSD -1 cấp thay đổi lần 1 ngày 22/02/2017"
Tổng số chứng khoán đăng ký:,25.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần bằng mệnh giá khi đến hạn. Tiền lãi trả sau, mỗi năm một lần vào ngày trùng với ngày phát hành. Lãi trái phiếu được bảo lưu, không tính nhập gốc."
Kỳ hạn:,10 năm
Ngày phát hành:,14/02/2017
Ngày đáo hạn:,14/02/2027
Nơi quản lý tại VSD:,Trụ sở chính
