Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,BVBS14023
Mã ISIN:,VNBVBS140237
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 55/2014/GCNTP-VSD do VSD cấp ngày 21/7/2014
Tổng số chứng khoán đăng ký:,2.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,250.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.2%/năm
Cách thức trả lãi:,"Tiền lãi được trả sau mỗi năm một lần trùng với ngày phát hành, tiền gốc được thanh toán một lần bằng mệnh giá khi đáo hạn"
Kỳ hạn:,3 năm
Ngày phát hành:,22/07/2014
Ngày đáo hạn:,22/07/2017
Nơi quản lý tại VSD:,Trụ sở chính
