Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 24/2012
Mã chứng khoán:,TD1215027
Mã ISIN:,VNTD12150270
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 27/2012/GCNTP-VSD do VSD cấp ngày 30/03/2012, Số 27/2012/GCNTP-VSD-1 cấp thay đổi lần thứ 1 ngày 24/04/2013"
Tổng số chứng khoán đăng ký:,500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,50.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"11,15%/năm"
Cách thức trả lãi:,Lãi trái phiếu trả sau mỗi năm một lần trùng với ngày phát hành. Gốc trái phiếu thanh toán một lần bằng mệnh giá
Kỳ hạn:,03 năm
Ngày phát hành:,26/03/2012
Ngày đáo hạn:,26/03/2015
Nơi quản lý tại VSD:,Trụ sở chính
