Keys,Values
Tên TCPH:,"
Công ty cổ phần Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu CIIB2124001
Mã chứng khoán:,CII121006
Mã ISIN:,VNCII1210067
Loại chứng khoán:,Trái phiếu doanh nghiệp
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HNX
Giấy chứng nhận ĐKCK:,Số: 14/2021/GCNTP-VSD do VSD cấp lần đầu ngày 19//05/2021
Tổng số chứng khoán đăng ký:,5.900.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,590.000.000.000 đồng
Hình thức phát hành:,Trái phiếu được phát hành ra công chúng
Lãi suất:,"Trái phiếu có lãi suất kết hợp giữa lãi suất cố định và lãi suất thả nổi, cụ thể như sau:

    + Lãi suất cho 4 kỳ tính lãi đầu tiên: Lãi suất cố định 9,2%/năm; và

     + Lãi suất cho mỗi kỳ tính lãi còn lại: Lãi suất thả nổi bằng tổng của 3,22%/năm và lãi suất tham chiếu của kỳ tính lãi đó .

Trong đó, lãi suất tham chiếu có nghĩa, đối với mỗi kỳ tính lãi sau 4 kỳ tính lãi đầu tiên, là trung bình cộng của lãi suất tiền gửi tiết kiệm áp dụng đối với khách hàng cá nhân với lãi trả sau bằng tiền đồng kỳ hạn 12 tháng (hoặc tương đương) do Ngân hàng TMCP Công thương Việt Nam, Ngân hàng TMCP Ngoại thương Việt Nam, Ngân hàng TMCP Đầu tư và Phát triển Việt Nam và Ngân hàng TMCP Kỹ thương Việt Nam công bố vào ngày xác định lãi suất có liên quan."
Cách thức trả lãi:,Chuyển khoản
Kỳ hạn:,36 tháng
Ngày phát hành:,13/04/2021
Ngày đáo hạn:,13/04/2024
Nơi quản lý tại VSD:,Chi nhánh
