Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội được Chính phủ bảo lãnh
Mã chứng khoán:,VBS111043
Mã ISIN:,VNVBS1110436
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,43/2011/GCNTP-VSD do Trung tâm Lưu ký Chứng khoán Việt Nam cấp lần đầu ngày 06/07/2011
Tổng số chứng khoán đăng ký:,1.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,150.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12.6%/năm
Cách thức trả lãi:,"Trả lãi sau, 01 lần/năm vào ngày trùng với ngày phát hành, không tính nhập gốc"
Kỳ hạn:,5 năm
Ngày phát hành:,28/06/2011
Ngày đáo hạn:,28/06/2016
Nơi quản lý tại VSD:,Trụ sở chính
