Keys,Values
Tên TCPH:,"
Công ty TNHH Chứng khoán ACB
"
Tên chứng quyền:,Chứng quyền HPG/ACBS/Call/EU/Cash/6M/02
Mã chứng quyền:,CHPG2102
Mã ISIN:,VN0CHPG21020
Mã chứng khoán cơ sở:,HPG
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Tập đoàn Hòa Phát
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,06 tháng
Ngày đáo hạn:,05/07/2021
Tỷ lệ chuyển đổi:,1:1
Giá thực hiện:,41.000  đồng
Giá phát hành lần đầu:,6.600  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   14/2021/GCNCW-VSD do VSD cấp ngày 19/01/2021; số 14/2021/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 19/03/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,2.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,13.200.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,4.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
