Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,TP Chính Phủ BLPH(NHPTVN) kỳ hạn 5 năm
Mã chứng khoán:,QH061112
Mã ISIN:,VN0QH0611124
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,30/2006/GCNTP-TTLK ngày 30/8/2006
Tổng số chứng khoán đăng ký:,7.400.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,740.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,75%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,17/08/2006
Ngày đáo hạn:,17/08/2011
Nơi quản lý tại VSD:,Trụ sở chính
