Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Tín phiếu Kho bạc đấu thầu đợt 32/2013
Mã chứng khoán:,TPKB13050
Mã ISIN:,VNTPKB130507
Loại chứng khoán:,Tín phiếu Kho bạc
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Tín Phiếu
Giấy chứng nhận ĐKCK:,Số 28/2013/GCNTPKB-VSD do TTLKCK Việt Nam cấp ngày 29/10/2013
Tổng số chứng khoán đăng ký:,9.000.000 Tín phiếu 
Tổng giá trị chứng khoán đăng ký:,900.000.000.000 đồng
Hình thức đăng ký:,Đấu thầu
Nơi quản lý tại VSD:,Trụ sở chính
