Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 117/2018
Mã chứng khoán:,TD1833126
Mã ISIN:,VNTD18331262
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 24/2018/GCNTP-VSD do VSD cấp lần đầu ngày 09/08/2018, Số: 24/2018/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 06/09/2018"
Tổng số chứng khoán đăng ký:,74.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.400.000.000.000 đồng
Hình thức phát hành:, Đấu thầu
Lãi suất:,"4,8%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 09/08 từ năm 2019 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,09/08/2018
Ngày đáo hạn:,09/08/2033
Nơi quản lý tại VSD:,Trụ sở chính
