Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,CPB0810057
Mã ISIN:,VNTB08100570
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,57/2008/GNCTP-TTLK ngày 10/11/2008
Tổng số chứng khoán đăng ký:,14.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.400.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,29/10/2008
Ngày đáo hạn:,29/10/2010
Nơi quản lý tại VSD:,Trụ sở chính
