Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị TP.HCM (BLPH) đợt 4/2007
Mã chứng khoán:,HCMA0407
Mã ISIN:,VN0HCMA04075
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,01/2008/GCNTP-CNTTLK ngày 39462
Tổng số chứng khoán đăng ký:,4.760.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,476.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.5%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,31/12/2007
Ngày đáo hạn:,31/12/2012
Nơi quản lý tại VSD:,Chi nhánh
