Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 149/2020
Mã chứng khoán:,TD2035027
Mã ISIN:,VNTD20350276
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,số 33/2020/GCNTP-VSD do VSD cấp lần đầu ngày 15/10/2020; số 33/2020/GCNTP-VSD-3 cấp thay đổi lần 03 ngày 12/11/2020
Tổng số chứng khoán đăng ký:,134.420.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,13.442.000.000.000 đồng
Hình thức phát hành:,Ghi sổ
Lãi suất:,"2,7%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/10 từ năm 2021 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,15/10/2020
Ngày đáo hạn:,15/10/2035
Nơi quản lý tại VSD:,Trụ sở chính
