Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 05/2022
Mã chứng khoán:,BVBS22140
Mã ISIN:,VNBVBS221409
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 10/2022/GCNTP-VSD do VSD cấp lần đầu ngày 24/05/2022
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 24/05 từ năm 2023 đến năm đáo hạn."
Kỳ hạn:,3 năm
Ngày phát hành:,24/05/2022
Ngày đáo hạn:,24/05/2025
Nơi quản lý tại VSD:,Trụ sở chính
