Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 12/2007
Mã chứng khoán:,CP071223
Mã ISIN:,VN0CP0712230
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,54/2007/GCNTP-TTLK ngày 17/07/2007
Tổng số chứng khoán đăng ký:,6.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,600.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.4%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,11/07/2007
Ngày đáo hạn:,11/07/2012
Nơi quản lý tại VSD:,Trụ sở chính
