Keys,Values
Tên TCPH:,"
Công ty cổ phần Cấp nước Vĩnh Long
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Cấp nước Vĩnh Long
Mã chứng khoán:,VLW
Mã ISIN:,VN000000VLW1
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,số 29/2017/GCNCP-VSD do VSD cấp lần đầu ngày 20/01/2017 
Tổng số chứng khoán đăng ký:,28.900.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,289.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
