Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.VJC.KIS.M.CA.T.01
Mã chứng quyền:,CVJC1901
Mã ISIN:,VN0CVJC19019
Mã chứng khoán cơ sở:,VJC
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Hàng không VIETJET
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,05 tháng
Ngày đáo hạn:,26/02/2020
Tỷ lệ chuyển đổi:,10:1
Giá thực hiện:,145.678  đồng
Giá phát hành lần đầu:,1.800  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,"Số:   29/2019/GCNCW-VSD do VSD cấp ngày 7/10/2019, Số:   29/2019/GCNCW-VSD-1 cấp thay đổi lần 1 ngày 08/01/2020"
Số lượng chứng quyền đăng ký lần đầu tại VSD:,5.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,9.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
