Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 67/2022
Mã chứng khoán:,TD2237020
Mã ISIN:,VNTD22370207
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 08/2022/GCNTP-VSD do VSD cấp lần đầu ngày 12/05/2022; Số: 08/2022/GCNTP-VSD-3 cấp thay đổi lần 03 ngày 02/06/2022
Tổng số chứng khoán đăng ký:,53.700.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.370.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,5%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 12/05 từ năm 2023 đến năm đáo hạn."
Kỳ hạn:,
Ngày phát hành:,12/05/2022
Ngày đáo hạn:,12/05/2037
Nơi quản lý tại VSD:,Trụ sở chính
