Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh kỳ hạn 03 năm
Mã chứng khoán:,QHB1013008
Mã ISIN:,VNBB10130086
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,19/2010/GCNTP-VSD cấp ngày 24/3/2010
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,12.1%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,12/03/2010
Ngày đáo hạn:,12/03/2013
Nơi quản lý tại VSD:,Trụ sở chính
