Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội được Chính phủ bảo lãnh
Mã chứng khoán:,BVBS14024
Mã ISIN:,VNBVBS140245
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 58/2014/GCNTP-VSD do VSD cấp ngày 18/8/2014
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6%/năm
Cách thức trả lãi:,Tiền lãi trả sau mỗi năm một lần trùng với ngày phát hành.Tiền gốc thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,3 năm
Ngày phát hành:,19/08/2014
Ngày đáo hạn:,19/08/2017
Nơi quản lý tại VSD:,Trụ sở chính
