Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền VHM/8M/SSI/C/EU/Cash-12
Mã chứng quyền:,CVHM2113
Mã ISIN:,VN0CVHM21133
Mã chứng khoán cơ sở:,VHM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vinhomes
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,8 tháng
Ngày đáo hạn:,01/07/2022
Tỷ lệ chuyển đổi:,5:1
Giá thực hiện:,90.000  đồng
Giá phát hành lần đầu:,3.270  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 163/2021/GCNCW-VSD do VSD cấp ngày 18/11/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,15.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,49.050.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,15.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
