Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu chính phủ BLPH
Mã chứng khoán:,QHB0813066
Mã ISIN:,VNBB08130668
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,66/2008/GCNTP-TTLK cấp ngày 18/11/2008
Tổng số chứng khoán đăng ký:,2.100.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,210.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,15%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,31/10/2008
Ngày đáo hạn:,31/10/2013
Nơi quản lý tại VSD:,Trụ sở chính
