Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 5/2011
Mã chứng khoán:,TD1116019
Mã ISIN:,VNTD11160197
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 19/2011/GCNTP-VSD do VSD cấp lần đầu ngày 25/02/2011, Số 19/2011/GCNTP-VSD-3  cấp thay đổi lần 3 ngày 04/05/2011"
Tổng số chứng khoán đăng ký:,37.045.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.704.500.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,11.2%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,5 năm
Ngày phát hành:,15/02/2011
Ngày đáo hạn:,15/02/2016
Nơi quản lý tại VSD:,Trụ sở chính
