Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 16/2006
Mã chứng khoán:,CP061107
Mã ISIN:,VN0CP0611077
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,11/2006/GCNTP-TTLK ngày 24/7/2006
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.70%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,19/07/2006
Ngày đáo hạn:,19/07/2011
Nơi quản lý tại VSD:,Trụ sở chính
