Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH kỳ hạn 02 năm
Mã chứng khoán:,QHB0911019
Mã ISIN:,VNBB09110198
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,22/2009/GCNTP-VSD cấp ngày 24/9/2009
Tổng số chứng khoán đăng ký:,20.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,"9,20%/năm"
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,16/09/2009
Ngày đáo hạn:,16/09/2011
Nơi quản lý tại VSD:,Trụ sở chính
