Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 40/2012
Mã chứng khoán:,TD1215034
Mã ISIN:,VNTD12150346
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 52/2012/GCNTP-VSD do VSD cấp  lần đầu ngày 18/06/2012, Số 52/2012/GCNTP-VSD-5	cấp thay đổi lần 5 ngày 15/08/2012"
Tổng số chứng khoán đăng ký:,66.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.650.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,9%/năm
Cách thức trả lãi:,Lãi trái phiếu trả sau mỗi năm một lần trùng với ngày phát hành. Gốc trái phiếu thanh toán một lần bằng mệnh giá khi đáo hạn
Kỳ hạn:,03 năm
Ngày phát hành:,15/06/2012
Ngày đáo hạn:,15/06/2015
Nơi quản lý tại VSD:,Trụ sở chính
