Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán Bản Việt
"
Tên chứng quyền:,Chứng quyền PNJ/VCSC/M/Au/T/A4
Mã chứng quyền:,CPNJ2106
Mã ISIN:,VN0CPNJ21063
Mã chứng khoán cơ sở:,PNJ
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty CP Vàng bạc Đá quý Phú Nhuận
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,14/03/2022
Tỷ lệ chuyển đổi:,5:1
Giá thực hiện:,98.000  đồng
Giá phát hành lần đầu:,2.600  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 118/2021/GCNCW-VSD do VSD cấp lần đầu ngày 24/09/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,2.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,5.200.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,2.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
