Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 132/2021
Mã chứng khoán:,TD2136029
Mã ISIN:,VNTD21360290
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 33/2021/GCNTP-VSD do VSD cấp ngày 09/09/2021; Số: 33/2021/GCNTP-VSD-9 cấp thay đổi lần 09 ngày 11/11/2021
Tổng số chứng khoán đăng ký:,180.160.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,18.016.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,2%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 09/09 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,09/09/2021
Ngày đáo hạn:,09/09/2036
Nơi quản lý tại VSD:,Trụ sở chính
