Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 16/2009
Mã chứng khoán:,CPB0911027
Mã ISIN:,VNTB09110271
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,02/2010/GCNTP-VSD
Tổng số chứng khoán đăng ký:,1.900.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,190.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"10,8%/năm"
Cách thức trả lãi:,
Kỳ hạn:,02 năm
Ngày phát hành:,15/12/2009
Ngày đáo hạn:,15/12/2011
Nơi quản lý tại VSD:,Trụ sở chính
