Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.MBB.KIS.M.CA.T.01
Mã chứng quyền:,CMBB2102
Mã ISIN:,VN0CMBB21021
Mã chứng khoán cơ sở:,MBB
Tổ chức phát hành mã chứng khoán cơ sở:,Ngân hàng thương mại cổ phần Quân Đội
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,4 tháng
Ngày đáo hạn:,12/08/2021
Tỷ lệ chuyển đổi:,"7,4074:1"
Giá thực hiện:,25.531  đồng
Giá phát hành lần đầu:,1.200  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   55/2021/GCNCW-VSD do cấp lần đầu ngày 28/04/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,1.800.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,2.160.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,1.800.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
