Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 95/2020
Mã chứng khoán:,TD2030016
Mã ISIN:,VNTD20300164
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 20/2020/GCNTP-VSD do VSD cấp ngày 16/07/2020
Tổng số chứng khoán đăng ký:,132.980.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,13.298.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,7%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 16/07 từ năm 2021 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,16/07/2020
Ngày đáo hạn:,16/07/2030
Nơi quản lý tại VSD:,Trụ sở chính
