Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Tín phiếu Kho bạc đấu thầu đợt 08/2016
Mã chứng khoán:,TPKB16023
Mã ISIN:,VNTPKB160231
Loại chứng khoán:,Tín phiếu Kho bạc
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Tín Phiếu
Giấy chứng nhận ĐKCK:,Số 08/2016/GCNTPKB-VSD do VSD cấp ngày 23/02/2016 
Tổng số chứng khoán đăng ký:,30.000.000 Tín phiếu 
Tổng giá trị chứng khoán đăng ký:,3.000.000.000.000 đồng
Hình thức đăng ký:,Tín phiếu bán thấp hơn mệnh giá
Nơi quản lý tại VSD:,Trụ sở chính
