Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 23/2003
Mã chứng khoán:,CP4A2303
Mã ISIN:,VN0CP4A23031
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,27/GCN/TTGDHCM-LK
Tổng số chứng khoán đăng ký:,600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,60.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.7%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,12/09/2003
Ngày đáo hạn:,12/09/2018
Nơi quản lý tại VSD:,Trụ sở chính
