Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng Phát triển Việt Nam
Mã chứng khoán:,BVDB16205
Mã ISIN:,VNBVDB162055
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 03/2016/GCNTP-VSD do VSD cấp ngày 06/01/2016
Tổng số chứng khoán đăng ký:,1.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,150.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8%/năm
Cách thức trả lãi:,"Tiền lãi trái phiếu được trả sau, mỗi năm một lần vào ngày trùng với ngày phát hành trái phiếu. Lãi trái phiếu được bảo lưu, không tính nhập gốc. Tiền gốc trái phiếu được thanh toán một lần bằng mệnh giá khi đến hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,06/01/2016
Ngày đáo hạn:,06/01/2031
Nơi quản lý tại VSD:,Trụ sở chính
