Keys,Values
Tên TCPH:,"
Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va
"
Tên chứng khoán:,Trái phiếu NVLG022019
Mã chứng khoán:,NVL11708
Mã ISIN:,VN0NVL117083
Loại chứng khoán:,Trái phiếu doanh nghiệp
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 64/2017/GCNTP-VSD do VSD cấp ngày 19/06/2017
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh phát hành theo phương thức cố gắng tối đa
Lãi suất:,"Lãi suất áp dụng cho 02 kỳ xác định lãi suất đầu tiên: 10,9%/năm;
+ Lãi suất cho mỗi kỳ tính lãi sau 02 kỳ xác định lãi suất đầu tiên: Tổng của 4,5%/năm và lãi suất tham chiếu. Trong đó, lãi suất tham chiếu là trung bình cộng của các mức lãi suất tiền gửi tiết kiệm cá nhân (trả lãi sau) bằng đồng kỳ hạn 12 tháng (hoặc tương đương) bằng đồng Việt Nam do Ngân hàng TMCP Công thương Việt Nam (áp dụng tại Chi nhánh TP. Hà Nội), Ngân hàng TMCP Ngoại thương Việt Nam (áp dụng tại Sở Giao dịch), Ngân hàng NN&PTNN Việt Nam (áp dụng tại Sở Giao dịch) và Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (áp dụng tại Chi nhánh Sở Giao dịch 1) công bố vào ngày làm việc thứ bảy (7) trước ngày đầu tiên của kỳ xác định lãi suất đó.
"
Cách thức trả lãi:,	Phương thức thanh toán lãi: thanh toán định kỳ 6 tháng/lần bằng hình thức chuyển khoản 	Phương thức thanh toán gốc: Thanh toán một lần bằng mệnh giá vào ngày đáo hạn
Kỳ hạn:,02 năm
Ngày phát hành:,28/02/2017
Ngày đáo hạn:,28/02/2019
Nơi quản lý tại VSD:,Chi nhánh
