Keys,Values
Tên TCPH:,"
Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam - Công ty TNHH Một thành viên
"
Tên chứng khoán:,Trái phiếu Tổng công ty Đầu tư phát triển đường cao tốc Việt Nam
Mã chứng khoán:,VEC111032
Mã ISIN:,VNVEC1110327
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,32/2011/GCNTP-VSD
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12.6%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,3 năm
Ngày phát hành:,28/04/2011
Ngày đáo hạn:,28/04/2014
Nơi quản lý tại VSD:,Trụ sở chính
