Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 03/2018
Mã chứng khoán:,TD1825102
Mã ISIN:,VNTD18251023
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 3/2018/GCNTP-VSD do VSD cấp lần đầu ngày 11/1/2018,số 03/2018/GCNTP-VSD-6 cấp thay đổi lần 6 ngày 16/08/2018"
Tổng số chứng khoán đăng ký:,56.100.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.610.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 11/01 từ năm 2019 đến năm đáo hạn."
Kỳ hạn:,7 năm
Ngày phát hành:,11/01/2018
Ngày đáo hạn:,11/01/2025
Nơi quản lý tại VSD:,Trụ sở chính
