Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,VBS111056
Mã ISIN:,VNVBS1110568
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,56/2011/GCNTP-VSD do TTLKCK Việt Nam cấp ngày 23/09/2011
Tổng số chứng khoán đăng ký:,250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,25.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12%/năm
Cách thức trả lãi:,trả lãi định kỳ hàng năm trùng vào ngày phát hành
Kỳ hạn:,05 năm
Ngày phát hành:,20/09/2011
Ngày đáo hạn:,20/09/2016
Nơi quản lý tại VSD:,Trụ sở chính
