Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 20 (KBNN) kỳ hạn 5 năm
Mã chứng khoán:,CP061117
Mã ISIN:,VN0CP0611176
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,61/2006/GCNTP-TTLK ngày 25/10/2006
Tổng số chứng khoán đăng ký:,4.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,400.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,8.4%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,18/10/2006
Ngày đáo hạn:,18/10/2011
Nơi quản lý tại VSD:,Trụ sở chính
