Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 97/2017
Mã chứng khoán:,TD1724417
Mã ISIN:,VNTD17244177
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 66/2017/GCNTP-VSD do VSD cấp ngày 06/07/2017, số 66/2017/GCNTP-VSD-6 cấp thay đổ lần 6 ngày 12/10/2017"
Tổng số chứng khoán đăng ký:,48.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.850.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 06/07 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,7 năm
Ngày phát hành:,06/07/2017
Ngày đáo hạn:,06/07/2024
Nơi quản lý tại VSD:,Trụ sở chính
