Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính Phủ đấu thầu đợt 48/2012
Mã chứng khoán:,TD1215035
Mã ISIN:,VNTD12150353
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 54/2012/GCNTP-VSD  do VSD cấp lần đầu ngày 10/07/2012, Số 54/2012/GCNTP-VSD-5	 cấp thay đổi lần 5 ngày 09/10/2012"
Tổng số chứng khoán đăng ký:,46.900.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.690.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,9.4%/năm
Cách thức trả lãi:,"Tiền gốc thanh toán một lần khi đáo hạn, tiền lãi thanh toán định kỳ hàng năm vào ngày 30/06 từ năm 2013 đến khi đáo hạn"
Kỳ hạn:,3 năm
Ngày phát hành:,30/06/2012
Ngày đáo hạn:,30/06/2015
Nơi quản lý tại VSD:,Trụ sở chính
