Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 2/2020
Mã chứng khoán:,TD2030011
Mã ISIN:,VNTD20300115
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 02/2020/GCNTP-VSD do VSD cấp ngày 09/01/2020, số 02/2020/GCNTP-VSD-8 cấp thay đổi lần 8 ngày 23/04/2020"
Tổng số chứng khoán đăng ký:,122.290.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,12.229.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"3,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 09/01 từ năm 2021 đến năm đáo hạn.	"
Kỳ hạn:,10 năm
Ngày phát hành:,09/01/2020
Ngày đáo hạn:,09/01/2030
Nơi quản lý tại VSD:,Trụ sở chính
