Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 54/2017
Mã chứng khoán:,TD1747430
Mã ISIN:,VNTD17474303
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 46/2017/GCNTP-VSD do VSD cấp ngày 20/04/2017, số 46/2017/GCNTP-VSD-3cấp thay đổi lần 3 ngày 08/06/2017"
Tổng số chứng khoán đăng ký:,58.792.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.879.200.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,6%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 20/04 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,30 năm
Ngày phát hành:,20/04/2017
Ngày đáo hạn:,20/04/2047
Nơi quản lý tại VSD:,Trụ sở chính
