Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 9/2006
Mã chứng khoán:,TP1A0906
Mã ISIN:,VN0TP1A09060
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 130/GCN-TTGDHCM do TTGDCK Tp Hồ Chí Minh cấp ngày 21/03/2006, Số 130/GCN-TTGDHCM-1 do VSD cấp thay đổi lần 1 ngày 24/11/2016"
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.25%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,09/03/2006
Ngày đáo hạn:,09/03/2021
Nơi quản lý tại VSD:,Trụ sở chính
