Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 22/2012
Mã chứng khoán:,TD1217026
Mã ISIN:,VNTD12170260
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 26/2012/GCNTP-VSD do VSD cấp lần đầu ngày 23/03/2012, Số 26/2012/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 29/05/2013"
Tổng số chứng khoán đăng ký:,2.900.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,290.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,"11,1%/năm"
Cách thức trả lãi:,Lãi trái phiếu trả sau mỗi năm một lần trùng với ngày phát hành. Gốc trái phiếu thanh toán một lần bằng mệnh giá
Kỳ hạn:,05 năm
Ngày phát hành:,19/03/2012
Ngày đáo hạn:,19/03/2017
Nơi quản lý tại VSD:,Trụ sở chính
