Keys,Values
Tên TCPH:,"
Công ty cổ phần Xây dựng 47
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Xây dựng 47
Mã chứng khoán:,C47
Mã ISIN:,VN000000C473
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,"Số 19/2011/GCNCP-VSD do VSD cấp lần đầu ngày 15/03/2011, số 19/2011/GCNCP-VSD-6 cấp thay đổi lần thứ 6 ngày 26/01/2022"
Tổng số chứng khoán đăng ký:,27.529.504 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,275.295.040.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
