Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 03/2019
Mã chứng khoán:,TD1934187
Mã ISIN:,VNTD19341872
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 01/2019/GCNTP-VSD do VSD cấp lần đầu ngày 03/01/2019, Số: 01/2019/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 07/03/2019"
Tổng số chứng khoán đăng ký:,125.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,12.500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 03/01 từ năm 2020 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,03/01/2019
Ngày đáo hạn:,03/01/2034
Nơi quản lý tại VSD:,Trụ sở chính
