Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 95/2013
Mã chứng khoán:,TD1315008
Mã ISIN:,VNTD13150089
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 104/2013/GCNTP-VSD do TTLKCK Việt Nam cấp lần đầu ngày 15/10/2013, Số 104/2013/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 11/11/2013"
Tổng số chứng khoán đăng ký:,50.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,2%/năm"
Cách thức trả lãi:,"Tiến gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/10 từ năm 2014 đến năm đáo hạn"
Kỳ hạn:,2 năm
Ngày phát hành:,15/10/2013
Ngày đáo hạn:,15/10/2015
Nơi quản lý tại VSD:,Trụ sở chính
