Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 24/2021
Mã chứng khoán:,TD2128007
Mã ISIN:,VNTD21280076
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 07/2021/GCNTP-VSD do VSD cấp lần đầu ngày 04/03/2021; Số: 07/2021/GCNTP-VSD-7 cấp thay đổi lần 07 ngày12/08/2021
Tổng số chứng khoán đăng ký:,42.310.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.231.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"1,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 04/03 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,7 năm
Ngày phát hành:,04/03/2021
Ngày đáo hạn:,04/03/2028
Nơi quản lý tại VSD:,Trụ sở chính
