Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền VRE/5M/SSI/C/EU/Cash-09
Mã chứng quyền:,CVRE2014
Mã ISIN:,VN0CVRE20149
Mã chứng khoán cơ sở:,VRE
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vincom Retail
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,5 tháng
Ngày đáo hạn:,04/05/2021
Tỷ lệ chuyển đổi:,1:1
Giá thực hiện:,27.500  đồng
Giá phát hành lần đầu:,4.600  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   219/2020/GCNCW-VSD do VSD cấp lần đầu ngày 16/12/2020; số 219/2020/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 05/02/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,7.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,32.200.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,4.200.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
