Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 02/2022
Mã chứng khoán:,TD2237118
Mã ISIN:,VNTD22371189
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 02/2022/GCNTP-VSD do VSD cấp lần đầu ngày 06/01/2022, Số: 02/2022/GCNTP-VSD-10 cấp thay đổi lần 10 ngày 21/04/2022"
Tổng số chứng khoán đăng ký:,149.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,14.950.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,2.3%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 06/01 từ năm 2023 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,06/01/2022
Ngày đáo hạn:,06/01/2037
Nơi quản lý tại VSD:,Trụ sở chính
