Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 70/2014
Mã chứng khoán:,TD1419086
Mã ISIN:,VNTD14190860
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 52/2014/GCNTP-VSD-1 do VSD cấp lần đầu ngày 27/06/2014, cấp thay đổi lần 1 ngày 18/07/2014"
Tổng số chứng khoán đăng ký:,50.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 30/06 từ năm 2015 đến năm đáo hạn"
Kỳ hạn:,5 năm
Ngày phát hành:,30/06/2014
Ngày đáo hạn:,30/06/2019
Nơi quản lý tại VSD:,Trụ sở chính
