Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 7/2004
Mã chứng khoán:,CP4A0704
Mã ISIN:,VN0CP4A07042
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,39/2004/GCN-TTGDHCM-HCM
Tổng số chứng khoán đăng ký:,500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,50.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,8.59%/năm
Cách thức trả lãi:,"Trả trước, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,16/02/2004
Ngày đáo hạn:,16/02/2019
Nơi quản lý tại VSD:,Trụ sở chính
