Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 31/2017
Mã chứng khoán:,TD1732402
Mã ISIN:,VNTD17324029
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 35/2017/GCNTP-VSD do VSD cấp lần đầu ngày 16/3/2017, Số: 35/2017/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 13/04/2017"
Tổng số chứng khoán đăng ký:,52.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.200.000.000.000 đồng
Hình thức phát hành:, Đấu thầu
Lãi suất:,6.9%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 16/03 từ năm 2018 đến năm đáo hạn"
Kỳ hạn:,15 năm
Ngày phát hành:,16/03/2017
Ngày đáo hạn:,16/03/2032
Nơi quản lý tại VSD:,Trụ sở chính
