Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 02/2017
Mã chứng khoán:,TD1732401
Mã ISIN:,VNTD17324011
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 01/2017/GCNTP-VSD do VSD cấp lần đầu ngày 05/01/2017, số 01/2017/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 09/03/2017"
Tổng số chứng khoán đăng ký:,59.533.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.953.300.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.2%/năm
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 05/01 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,05/01/2017
Ngày đáo hạn:,05/01/2032
Nơi quản lý tại VSD:,Trụ sở chính
