Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 86/2011
Mã chứng khoán:,TD1114059
Mã ISIN:,VNTD11140595
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,59/2011/GCNTP-VSD do VSD cấp ngày 14/11/2011
Tổng số chứng khoán đăng ký:,75.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12.1%/năm
Cách thức trả lãi:,Trả sau mỗi năm trùng với ngày phát hành
Kỳ hạn:,03 năm
Ngày phát hành:,07/11/2011
Ngày đáo hạn:,07/11/2014
Nơi quản lý tại VSD:,Trụ sở chính
