Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB111016
Mã ISIN:,VNVDB1110164
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,16/2011/GCNTP-VSD
Tổng số chứng khoán đăng ký:,65.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,11.3%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,3 năm
Ngày phát hành:,11/02/2011
Ngày đáo hạn:,11/02/2014
Nơi quản lý tại VSD:,Trụ sở chính
