Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 20/2012
Mã chứng khoán:,TD1214025
Mã ISIN:,VNTD12140255
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,25/2012/GCNTP-VSD do VSD cấp ngày 23/03/2012
Tổng số chứng khoán đăng ký:,7.100.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,710.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,11%/năm
Cách thức trả lãi:,Lãi trái phiếu trả sau mỗi năm một lần trùng với ngày phát hành. Gốc trái phiếu thanh toán một lần bằng mệnh giá
Kỳ hạn:,02 năm
Ngày phát hành:,19/03/2012
Ngày đáo hạn:,19/03/2014
Nơi quản lý tại VSD:,Trụ sở chính
