Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng phát triển Việt Nam
Mã chứng khoán:,BVDB15241
Mã ISIN:,VNBVDB152411
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,số 54/2015/GCNTP-VSD do VSD cấp ngày 20/8/2015
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.9%/năm
Cách thức trả lãi:,"    - Phương thức thanh toán lãi: Tiền lãi trái phiếu được trả sau, mỗi năm một lần vào ngày trùng với ngày phát hành trái phiếu. Lãi trái phiếu được bảo lưu, không tính nhập gốc, tiền gốc trái phiếu được thanh toán một lần 						"
Kỳ hạn:,15 năm
Ngày phát hành:,21/08/2015
Ngày đáo hạn:,21/08/2030
Nơi quản lý tại VSD:,Trụ sở chính
